sex,race,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,total_priors_count,c_charge_degree,c_charge_desc,start,end,event,juv_fel_count,juv_misd_count,juv_other_count,person_id,agency_text,maritalstatus,language,rawscore,age,juv_priors_count,adult_priors_count,is_violent,is_drug,is_property,is_fraud,is_weapon,is_traffic,is_sexual,is_public_disorder,is_justice_related,no_charge
male,caucasian,25-45,9,3,1,0,high,2013-08-01,1,0,felony,"deliver 3,4 methylenediox",1,46,0,0,0,0,56081.0,pretrial,single,english,-2.3,31,0,0,0,1,0,0,0,0,0,0,0,0
male,caucasian,25-45,2,2,0,0,low,2013-05-16,0,1,felony,arrest case no charge,0,1051,0,0,0,0,54825.0,pretrial,married,english,-2.79,30,0,1,0,0,0,0,0,1,0,0,0,1
male,african-american,25-45,9,6,1,0,high,2014-02-04,1,10,felony,possession of cocaine,2,160,1,0,0,0,60969.0,pretrial,married,english,-1.64,31,0,10,0,1,0,0,0,0,0,0,0,0
female,african-american,25-45,3,2,1,0,low,2014-03-06,1,2,felony,grand theft (motor vehicle),1,567,1,0,0,0,61763.0,pretrial,single,english,-2.84,31,0,2,0,0,1,0,0,1,0,0,0,0
female,caucasian,25-45,2,2,0,0,low,2013-08-12,0,1,misdemeanor,battery,0,963,0,0,0,0,56349.0,pretrial,significant other,english,-2.91,31,0,1,1,0,0,0,0,0,0,0,0,0
male,other,25-45,3,2,1,0,low,2013-04-30,0,5,felony,arrest case no charge,0,1002,1,0,0,0,54379.0,pretrial,single,english,-2.89,30,0,5,0,0,0,0,0,1,0,0,0,1
male,caucasian,25-45,9,5,1,0,high,2014-01-04,1,9,felony,felony petit theft,48,103,1,0,0,0,8814.0,pretrial,single,english,-1.97,31,0,9,0,0,1,0,0,0,0,0,0,0
male,caucasian,25-45,3,3,0,0,low,2013-12-19,0,0,felony,driving while license revoked,0,834,0,0,0,0,59820.0,pretrial,married,english,-2.45,31,0,0,0,0,0,0,0,1,0,0,0,0
male,other,25-45,7,2,0,0,medium,2013-09-14,0,3,felony,arrest case no charge,0,51,0,0,0,0,57271.0,pretrial,single,english,-2.59,31,0,3,0,0,0,0,0,1,0,0,0,1
male,caucasian,25-45,3,3,0,0,low,2013-03-30,0,3,misdemeanor,susp drivers lic 1st offense,0,1098,0,0,0,0,27923.0,pretrial,single,english,-2.32,30,0,3,0,0,0,0,0,1,0,0,0,0
male,african-american,25-45,6,5,1,0,medium,2013-01-31,0,8,felony,possession of oxycodone,1,845,1,0,0,0,51717.0,pretrial,single,english,-1.93,30,0,8,0,1,0,0,0,0,0,0,0,0
female,caucasian,25-45,3,2,0,0,low,2013-01-22,0,1,misdemeanor,possess cannabis/20 grams or less,0,1165,0,0,0,0,51444.0,pretrial,single,english,-2.65,30,0,1,0,1,0,0,0,0,0,0,0,0
male,african-american,25-45,6,2,0,0,medium,2013-09-25,0,4,felony,felony driving while lic suspd,0,53,0,0,0,0,24330.0,pretrial,single,english,-2.85,31,0,4,0,0,0,0,0,1,0,0,0,0
male,caucasian,25-45,2,2,0,0,low,2013-04-10,0,2,misdemeanor,dui level 0.15 or minor in veh,0,1087,0,0,0,0,53103.0,pretrial,single,english,-2.56,30,0,2,0,0,0,0,0,1,0,0,0,0
male,african-american,25-45,5,2,1,1,medium,2013-12-26,1,8,misdemeanor,assault,0,187,1,0,0,0,28532.0,pretrial,single,english,-2.65,31,0,8,1,0,0,0,0,0,0,0,0,0
male,caucasian,25-45,5,3,0,0,medium,2013-07-16,0,3,felony,false ownership info/pawn item,0,55,0,0,0,0,55827.0,pretrial,single,english,-2.54,30,0,3,0,0,0,1,0,0,0,0,0,0
male,caucasian,25-45,1,1,0,0,low,2013-12-02,0,0,misdemeanor,battery,0,851,0,0,0,0,59321.0,pretrial,divorced,english,-3.12,31,0,0,1,0,0,0,0,0,0,0,0,0
male,hispanic,25-45,1,1,0,0,low,2013-12-01,0,0,misdemeanor,disorderly conduct,0,852,0,0,0,0,59304.0,pretrial,married,english,-3.04,31,0,0,0,0,0,0,0,0,0,1,0,0
male,hispanic,25-45,4,3,0,0,low,2013-03-15,0,1,felony,arrest case no charge,0,1113,0,0,0,0,36015.0,pretrial,single,english,-2.34,30,0,1,0,0,0,0,0,1,0,0,0,1
male,african-american,25-45,10,7,1,0,high,2013-05-14,1,8,felony,felony battery (dom strang),0,274,1,2,0,0,54653.0,pretrial,single,english,-1.34,30,2,6,1,0,0,0,0,0,0,0,0,0
female,caucasian,25-45,5,2,1,0,medium,2013-03-04,1,2,felony,criminal mischief,42,44,1,0,0,0,26857.0,pretrial,single,english,-2.75,30,0,2,0,0,1,0,0,0,0,0,0,0
male,african-american,25-45,9,5,1,0,high,2013-05-09,1,2,felony,robbery w/firearm,27,755,1,0,0,0,54623.0,pretrial,single,english,-1.75,30,0,2,1,0,0,0,1,0,0,0,0,0
male,other,25-45,1,1,0,0,low,2014-03-02,0,0,misdemeanor,battery,0,761,0,0,0,0,61629.0,pretrial,married,english,-3.08,31,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,1,1,0,0,low,2013-12-13,0,0,felony,grand theft (motor vehicle),0,480,0,0,0,0,59641.0,pretrial,single,english,-3.12,31,0,0,0,0,1,0,0,1,0,0,0,0
male,other,25-45,2,3,0,0,low,2013-03-11,0,0,misdemeanor,battery,0,1117,0,0,0,0,52861.0,pretrial,divorced,english,-2.55,30,0,0,1,0,0,0,0,0,0,0,0,0
female,caucasian,25-45,6,2,0,0,medium,2013-11-08,0,7,misdemeanor,battery,0,875,0,0,0,0,58840.0,pretrial,single,english,-2.83,31,0,7,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,1,1,0,0,low,2013-05-07,0,0,felony,pos cannabis w/intent sel/del,0,1060,0,0,0,0,54552.0,pretrial,single,english,-2.95,30,0,0,0,1,0,0,0,0,0,0,0,0
male,african-american,25-45,3,1,0,0,low,2014-03-23,0,4,misdemeanor,battery,0,740,0,0,0,0,62205.0,pretrial,married,english,-3.01,31,0,4,1,0,0,0,0,0,0,0,0,0
male,other,25-45,1,2,0,0,low,2013-03-12,0,0,misdemeanor,battery,10,1116,0,0,0,0,52900.0,pretrial,single,english,-2.7,30,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,7,3,1,0,medium,2013-10-21,1,16,misdemeanor,arrest case no charge,0,172,1,0,0,0,7109.0,pretrial,single,english,-2.42,31,0,16,0,0,0,0,0,1,0,0,0,1
male,caucasian,25-45,9,8,0,0,high,2014-02-20,0,14,felony,arrest case no charge,0,278,0,0,0,1,29332.0,probation,single,english,-1.23,31,1,13,0,0,0,0,0,1,0,0,0,1
male,african-american,25-45,1,2,1,0,low,2014-02-01,1,1,misdemeanor,battery,0,412,1,0,0,0,60885.0,pretrial,single,english,-2.82,31,0,1,1,0,0,0,0,0,0,0,0,0
male,other,25-45,7,9,1,1,medium,2013-09-20,1,9,misdemeanor,aggravated battery,0,72,1,1,0,0,57436.0,pretrial,single,english,-0.72,30,1,8,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,4,4,0,0,low,2013-11-05,0,2,misdemeanor,driving license suspended,0,776,0,0,0,0,58726.0,pretrial,single,english,-2.2,31,0,2,0,0,0,0,0,1,0,0,0,0
male,african-american,25-45,7,7,0,0,medium,2013-02-19,0,0,misdemeanor,resist/obstruct w/o violence,0,1137,0,0,0,0,52292.0,pretrial,single,english,-1.47,30,0,0,0,0,0,0,0,0,0,0,1,0
male,caucasian,25-45,3,3,0,0,low,2013-02-09,0,4,misdemeanor,driving under the influence,0,1147,0,0,0,0,1810.0,pretrial,single,english,-2.36,30,0,4,0,0,0,0,0,1,0,0,0,0
male,african-american,25-45,3,3,1,1,low,2013-01-27,1,6,misdemeanor,arrest case no charge,1,500,1,0,1,0,51605.0,pretrial,single,english,-2.29,30,1,5,0,0,0,0,0,1,0,0,0,1
male,african-american,25-45,6,2,1,0,medium,2013-01-11,1,3,felony,grand theft in the 3rd degree,6,125,1,0,0,0,51098.0,pretrial,single,english,-2.79,30,0,3,0,0,1,0,0,0,0,0,0,0
male,african-american,25-45,4,2,0,0,low,2013-10-05,0,5,felony,felony driving while lic suspd,0,909,0,0,0,0,57880.0,pretrial,single,english,-2.81,30,0,5,0,0,0,0,0,1,0,0,0,0
male,hispanic,25-45,1,1,0,0,low,2013-10-22,0,1,misdemeanor,leave acc/attend veh/more $50,0,892,0,0,0,0,58297.0,pretrial,significant other,english,-3.19,31,0,1,0,0,0,0,0,1,0,0,0,0
male,african-american,25-45,4,3,1,0,low,2013-08-24,1,1,felony,agg battery grt/bod/harm,0,500,1,0,0,0,56714.0,pretrial,single,english,-2.39,30,0,1,1,0,0,0,1,0,0,0,0,0
female,caucasian,25-45,7,5,0,0,medium,2013-09-13,0,1,felony,arrest case no charge,84,931,0,0,0,0,57231.0,pretrial,married,english,-1.92,30,0,1,0,0,0,0,0,1,0,0,0,1
female,african-american,25-45,3,2,0,0,low,2013-08-05,0,0,felony,grand theft (motor vehicle),0,551,0,0,0,0,56151.0,pretrial,single,english,-2.86,30,0,0,0,0,1,0,0,1,0,0,0,0
male,african-american,25-45,1,1,0,0,low,2014-02-04,0,0,felony,aggravated assault w/dead weap,0,51,0,0,0,0,60962.0,pretrial,single,english,-3.08,31,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,9,8,1,0,high,2013-04-03,1,23,felony,arrest case no charge,0,525,1,0,0,0,36713.0,probation,single,english,-1.24,30,0,23,0,0,0,0,0,1,0,0,0,1
male,african-american,25-45,6,4,1,0,medium,2013-05-07,1,3,felony,burglary structure unoccup,11,455,0,0,0,0,37617.0,probation,single,english,-2.04,30,0,3,0,0,1,0,0,0,0,0,0,0
female,african-american,25-45,2,2,0,0,low,2013-12-27,0,0,felony,neglect child / no bodily harm,1,826,0,0,0,0,65916.0,pretrial,single,english,-2.81,31,0,0,1,0,0,0,1,0,0,0,0,0
female,caucasian,25-45,1,1,0,0,low,2014-02-17,0,0,misdemeanor,battery,0,774,0,0,0,0,61286.0,pretrial,divorced,english,-3.28,31,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,6,4,1,0,medium,2013-11-27,1,3,misdemeanor,resist officer w/violence,114,204,1,0,0,0,59274.0,pretrial,single,english,-2.06,31,0,3,0,0,0,0,0,0,0,0,1,0
female,african-american,25-45,1,1,0,0,low,2014-03-20,0,0,misdemeanor,battery,0,743,0,0,0,0,62118.0,pretrial,single,english,-3.12,31,0,0,1,0,0,0,0,0,0,0,0,0
male,other,25-45,3,2,1,0,low,2014-01-24,1,4,felony,pos cannabis for consideration,1,58,0,0,0,0,60665.0,pretrial,single,english,-2.93,31,0,4,0,1,0,0,0,0,0,0,0,0
female,hispanic,25-45,4,2,1,0,low,2013-06-12,1,2,felony,poss alprazolam w/int sell/del,0,97,0,0,0,0,55374.0,pretrial,single,english,-2.68,30,0,2,0,1,0,0,0,0,0,0,0,0
male,caucasian,25-45,2,2,0,0,low,2013-03-30,0,2,misdemeanor,driving license suspended,1,1098,0,0,0,0,53446.0,pretrial,single,english,-2.84,30,0,2,0,0,0,0,0,1,0,0,0,0
male,african-american,25-45,6,2,1,0,medium,2013-08-14,1,11,felony,"poss 3,4 mdma (ecstasy)",44,444,1,0,0,0,48648.0,pretrial,single,english,-2.75,30,0,11,0,1,0,0,0,0,0,0,0,0
male,african-american,25-45,6,4,1,0,medium,2013-02-22,1,13,felony,carrying concealed firearm,0,564,0,0,0,0,52429.0,pretrial,single,english,-2.19,30,0,13,0,0,0,0,1,1,0,0,0,0
male,other,25-45,8,3,1,1,high,2013-12-17,1,7,felony,trespass property w/dang weap,115,686,1,0,1,0,59734.0,pretrial,single,english,-2.36,31,1,6,0,0,1,0,0,0,0,1,0,0
male,caucasian,25-45,6,6,0,0,medium,2013-01-25,0,3,felony,arrest case no charge,0,1162,0,0,0,0,51546.0,pretrial,single,english,-1.56,30,0,3,0,0,0,0,0,1,0,0,0,1
male,caucasian,25-45,5,2,0,0,medium,2014-01-21,0,5,felony,arrest case no charge,0,801,0,0,0,0,60551.0,pretrial,married,english,-2.63,31,0,5,0,0,0,0,0,1,0,0,0,1
female,other,25-45,2,2,0,0,low,2013-11-19,0,0,felony,grand theft in the 3rd degree,0,864,0,0,0,0,59085.0,pretrial,single,english,-2.84,31,0,0,0,0,1,0,0,0,0,0,0,0
male,african-american,25-45,2,1,0,0,low,2013-11-19,0,1,felony,felony battery (dom strang),0,531,0,0,0,0,59089.0,pretrial,single,english,-3.14,31,0,1,1,0,0,0,0,0,0,0,0,0
male,hispanic,25-45,4,2,0,0,low,2014-02-07,0,1,misdemeanor,driving under the influence,0,784,0,0,0,0,61086.0,pretrial,single,english,-2.57,31,0,1,0,0,0,0,0,1,0,0,0,0
male,caucasian,25-45,2,2,0,0,low,2013-04-19,0,0,felony,burglary assault/battery armed,53,1078,0,0,0,0,54077.0,pretrial,single,english,-2.86,30,0,0,1,0,1,0,1,0,0,0,0,0
female,african-american,25-45,2,2,0,0,low,2014-03-09,0,3,misdemeanor,battery on law enforc officer,0,754,0,0,0,0,61814.0,pretrial,single,english,-2.92,31,0,3,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,6,7,1,1,medium,2013-03-02,1,7,misdemeanor,viol prot injunc repeat viol,1,285,0,0,0,0,45569.0,pretrial,single,english,-1.35,30,0,7,0,0,0,0,0,0,0,0,1,0
male,african-american,25-45,9,7,1,0,high,2014-02-11,1,12,misdemeanor,battery,1,135,1,0,0,1,50544.0,pretrial,single,english,-1.46,31,1,11,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,4,4,0,0,low,2013-10-07,0,3,felony,arrest case no charge,0,907,0,0,0,0,57903.0,pretrial,single,english,-2.21,30,0,3,0,0,0,0,0,1,0,0,0,1
male,african-american,25-45,7,6,1,0,medium,2013-08-06,1,4,misdemeanor,exposes culpable negligence,16,115,1,0,0,0,5052.0,pretrial,single,english,-1.59,30,0,4,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,9,9,1,1,high,2013-10-05,1,16,misdemeanor,susp drivers lic 1st offense,33,141,1,0,0,0,34331.0,pretrial,single,english,-0.71,30,0,16,0,0,0,0,0,1,0,0,0,0
male,caucasian,25-45,1,2,0,0,low,2013-08-04,0,0,felony,grand theft in the 3rd degree,0,971,0,0,0,0,56135.0,pretrial,single,english,-2.91,30,0,0,0,0,1,0,0,0,0,0,0,0
male,african-american,25-45,10,6,0,0,high,2013-03-05,0,0,felony,burglary conveyance unoccup,141,1123,0,0,0,0,52707.0,pretrial,single,english,-1.55,30,0,0,0,0,1,0,0,0,0,0,0,0
male,hispanic,25-45,2,2,0,0,low,2013-04-10,0,3,misdemeanor,driving license suspended,0,1087,0,0,0,0,53809.0,pretrial,married,english,-2.85,30,0,3,0,0,0,0,0,1,0,0,0,0
male,caucasian,25-45,2,5,0,0,low,2013-05-05,0,1,felony,aggravated assault w/dead weap,19,1062,0,0,0,0,54507.0,pretrial,married,english,-1.95,30,0,1,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,1,2,0,0,low,2013-08-25,0,2,misdemeanor,battery,0,950,0,0,0,0,56727.0,pretrial,significant other,english,-2.76,30,0,2,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,8,6,1,1,high,2013-08-19,1,4,felony,arrest case no charge,0,226,1,0,0,0,36952.0,pretrial,single,english,-1.61,30,0,4,0,0,0,0,0,1,0,0,0,1
male,other,25-45,1,2,0,0,low,2013-08-21,0,0,felony,arrest case no charge,0,80,0,0,0,0,56612.0,pretrial,married,english,-2.71,30,0,0,0,0,0,0,0,1,0,0,0,1
female,caucasian,25-45,1,1,0,0,low,2014-01-24,0,1,misdemeanor,battery,0,798,0,0,0,0,60691.0,pretrial,single,english,-3.24,31,0,1,1,0,0,0,0,0,0,0,0,0
male,caucasian,25-45,6,3,1,1,medium,2013-04-19,1,0,felony,possession of cocaine,0,329,1,0,0,0,54089.0,pretrial,single,english,-2.4,30,0,0,0,1,0,0,0,0,0,0,0,0
female,other,25-45,7,4,1,0,medium,2013-12-11,1,5,felony,use of anti-shoplifting device,1,6,0,0,0,0,59574.0,pretrial,single,english,-2.15,30,0,5,0,0,1,0,0,0,0,0,1,0
male,hispanic,25-45,2,2,0,0,low,2013-09-11,0,3,felony,arrest case no charge,0,933,0,0,0,0,57152.0,pretrial,single,english,-2.91,30,0,3,0,0,0,0,0,1,0,0,0,1
male,caucasian,25-45,2,2,0,0,low,2013-10-11,0,2,misdemeanor,viol injunct domestic violence,0,903,0,0,2,0,58053.0,pretrial,single,english,-2.88,30,2,0,0,0,0,0,0,0,0,0,1,0
female,caucasian,25-45,2,1,0,0,low,2013-07-29,0,0,misdemeanor,offer agree secure for lewd act,0,47,0,0,0,0,56011.0,pretrial,single,english,-3.09,30,0,0,0,0,0,0,0,0,1,0,0,0
male,african-american,25-45,2,2,0,0,low,2013-10-22,0,4,felony,arrest case no charge,0,892,0,0,0,0,48566.0,pretrial,single,english,-2.63,30,0,4,0,0,0,0,0,1,0,0,0,1
male,caucasian,25-45,3,2,0,0,low,2013-03-10,0,1,misdemeanor,susp drivers lic 1st offense,1,1118,0,0,0,0,52854.0,pretrial,single,english,-2.88,30,0,1,0,0,0,0,0,1,0,0,0,0
male,other,25-45,1,1,0,0,low,2013-04-26,0,0,felony,sell or offer for sale counterfeit goods,0,1071,0,0,0,0,54275.0,pretrial,married,english,-2.98,30,0,0,0,0,0,1,0,0,0,0,0,0
male,african-american,25-45,1,1,0,0,low,2014-03-03,0,0,misdemeanor,battery,0,760,0,0,0,0,61663.0,pretrial,single,english,-3.2,31,0,0,1,0,0,0,0,0,0,0,0,0
male,caucasian,25-45,1,1,0,0,low,2013-03-10,0,0,misdemeanor,battery,0,1118,0,0,0,0,52847.0,pretrial,single,english,-3.11,30,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,8,6,1,0,high,2013-01-27,1,5,misdemeanor,susp drivers lic 1st offense,6,56,1,0,0,0,49107.0,pretrial,single,english,-1.65,30,0,5,0,0,0,0,0,1,0,0,0,0
male,african-american,25-45,3,3,0,0,low,2013-03-24,0,0,felony,burglary dwelling assault/batt,40,1104,0,0,0,0,53294.0,pretrial,married,english,-2.44,30,0,0,1,0,1,0,0,0,0,0,0,0
female,african-american,25-45,2,2,0,0,low,2014-01-17,0,0,misdemeanor,simulation of legal process,1,805,0,0,0,0,60493.0,pretrial,single,english,-2.88,31,0,0,0,0,0,1,0,0,0,0,0,0
male,hispanic,25-45,1,1,0,0,low,2013-03-12,0,0,misdemeanor,battery,0,1116,0,0,0,0,52892.0,pretrial,single,english,-3.22,30,0,0,1,0,0,0,0,0,0,0,0,0
male,caucasian,25-45,1,2,0,0,low,2014-02-26,0,0,felony,resist officer w/violence,6,765,0,0,0,0,61510.0,pretrial,single,english,-2.92,31,0,0,0,0,0,0,0,0,0,0,1,0
male,hispanic,25-45,3,4,0,0,low,2013-05-21,0,2,misdemeanor,driving license suspended,0,36,0,0,0,0,54937.0,pretrial,single,english,-2.07,30,0,2,0,0,0,0,0,1,0,0,0,0
female,hispanic,25-45,2,1,0,0,low,2013-06-04,0,0,felony,agg battery grt/bod/harm,0,1032,0,0,0,0,55248.0,pretrial,single,spanish,-3.02,30,0,0,1,0,0,0,1,0,0,0,0,0
male,african-american,25-45,9,3,1,0,high,2013-06-03,1,16,felony,driving while license revoked,0,294,1,0,0,0,32337.0,probation,single,english,-2.52,30,0,16,0,0,0,0,0,1,0,0,0,0
male,african-american,25-45,6,2,1,0,medium,2013-01-15,1,7,felony,grand theft in the 3rd degree,0,209,1,0,0,0,51222.0,pretrial,married,english,-2.63,29,0,7,0,0,1,0,0,0,0,0,0,0
female,caucasian,25-45,6,2,1,1,medium,2013-05-18,1,3,felony,possession of heroin,0,266,1,0,0,0,54895.0,pretrial,single,english,-2.73,30,0,3,0,1,0,0,0,0,0,0,0,0
male,african-american,25-45,6,2,0,0,medium,2013-02-18,0,6,felony,pos cannabis w/intent sel/del,0,1138,0,0,0,0,52275.0,pretrial,single,english,-2.7,30,0,6,0,1,0,0,0,0,0,0,0,0
female,african-american,25-45,7,5,0,0,medium,2013-09-20,0,5,felony,aggravated assault w/dead weap,186,916,0,0,0,0,10630.0,pretrial,single,english,-1.9,30,0,5,1,0,0,0,0,0,0,0,0,0
female,caucasian,25-45,5,2,1,0,medium,2013-12-03,1,4,misdemeanor,battery,10,223,1,0,0,0,59348.0,pretrial,single,english,-2.67,30,0,4,1,0,0,0,0,0,0,0,0,0
female,hispanic,25-45,3,2,0,0,low,2013-08-28,0,2,felony,arrest case no charge,0,947,0,0,0,0,56843.0,pretrial,single,english,-2.87,30,0,2,0,0,0,0,0,1,0,0,0,1
female,caucasian,25-45,4,2,0,0,low,2014-03-18,0,2,felony,arrest case no charge,13,745,0,0,0,0,62066.0,pretrial,divorced,english,-2.71,31,0,2,0,0,0,0,0,1,0,0,0,1
male,caucasian,25-45,9,8,0,0,high,2013-05-07,0,10,felony,grand theft in the 3rd degree,118,1060,0,0,0,0,54590.0,pretrial,single,english,-1.16,30,0,10,0,0,1,0,0,0,0,0,0,0
male,caucasian,25-45,4,3,0,0,low,2013-04-14,0,9,felony,possession of phentermine,0,59,0,0,0,0,53909.0,pretrial,single,english,-2.29,30,0,9,0,1,0,0,0,0,0,0,0,0
male,african-american,25-45,10,9,1,0,high,2014-02-18,1,18,felony,grand theft (motor vehicle),1,19,1,0,0,0,11734.0,pretrial,single,english,-0.97,31,0,18,0,0,1,0,0,1,0,0,0,0
female,african-american,25-45,4,1,0,0,low,2014-03-23,0,3,misdemeanor,battery,0,740,0,0,0,0,62201.0,pretrial,single,english,-3.05,31,0,3,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,8,7,1,0,high,2013-11-06,1,11,felony,arrest case no charge,0,52,1,0,2,3,58783.0,pretrial,single,english,-1.34,30,5,6,0,0,0,0,0,1,0,0,0,1
male,african-american,25-45,2,2,1,0,low,2013-09-15,1,1,felony,corrupt public servant,2,121,1,0,0,0,57288.0,pretrial,single,english,-2.65,30,0,1,0,0,0,0,0,1,0,1,0,0
male,other,25-45,1,1,0,0,low,2014-03-09,0,0,misdemeanor,battery,0,754,0,0,0,0,61811.0,pretrial,single,english,-3.24,31,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,5,4,0,0,medium,2013-11-23,0,1,felony,tamper with witness/victim/ci,2,860,0,0,0,0,59204.0,pretrial,unknown,english,-2.11,30,0,1,0,0,0,0,0,0,0,0,1,0
male,caucasian,25-45,1,2,0,0,low,2013-12-09,0,0,felony,aggravated battery / pregnant,0,844,0,0,0,0,59498.0,pretrial,married,english,-2.67,30,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,2,2,1,0,low,2013-05-12,1,2,misdemeanor,battery,0,347,1,0,0,0,54729.0,pretrial,single,english,-2.74,30,0,2,1,0,0,0,0,0,0,0,0,0
female,caucasian,25-45,1,1,0,0,low,2013-09-17,0,0,misdemeanor,susp drivers lic 1st offense,0,927,0,0,0,0,57349.0,pretrial,single,english,-3.19,30,0,0,0,0,0,0,0,1,0,0,0,0
male,african-american,25-45,5,4,0,0,medium,2013-01-26,0,6,misdemeanor,battery,0,41,0,0,0,0,51589.0,pretrial,single,english,-2.1,29,0,6,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,3,3,0,0,low,2013-10-08,0,2,misdemeanor,battery,0,76,0,0,0,0,46908.0,pretrial,single,english,-3.13,30,0,2,1,0,0,0,0,0,0,0,0,0
female,african-american,25-45,2,1,0,0,low,2013-10-22,0,2,felony,failure to return hired vehicle,0,892,0,0,0,0,58310.0,pretrial,single,english,-3.11,30,0,2,0,0,0,0,0,1,0,0,1,0
male,african-american,25-45,9,6,1,0,high,2013-01-13,1,16,felony,crimin mischief damage $1000+,5,155,0,0,2,2,51152.0,pretrial,married,english,-1.64,29,4,12,0,0,1,0,0,0,0,0,0,0
male,african-american,25-45,9,9,1,0,high,2013-04-10,1,9,misdemeanor,assault,2,92,0,2,0,0,53799.0,pretrial,single,english,-0.89,30,2,7,1,0,0,0,0,0,0,0,0,0
male,other,25-45,1,1,0,0,low,2013-12-05,0,3,felony,felony battery (dom strang),0,848,0,0,0,0,59414.0,pretrial,married,english,-3.08,30,0,3,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,10,7,1,0,high,2013-02-23,1,12,felony,deliver cocaine,0,347,1,4,0,0,52465.0,pretrial,single,english,-1.4,29,4,8,0,1,0,0,0,0,0,0,0,0
male,african-american,25-45,5,6,1,0,medium,2013-02-07,1,0,felony,arrest case no charge,1,35,0,0,0,0,51943.0,pretrial,single,english,-1.62,29,0,0,0,0,0,0,0,1,0,0,0,1
female,african-american,25-45,4,3,0,0,low,2013-02-01,0,3,misdemeanor,battery,1,1155,0,0,0,0,24234.0,pretrial,single,english,-2.27,29,0,3,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,9,8,1,0,high,2013-12-09,1,18,felony,grand theft in the 3rd degree,0,11,1,0,0,3,4074.0,pretrial,single,english,-0.67,30,3,15,0,0,1,0,0,0,0,0,0,0
male,caucasian,25-45,4,3,0,0,low,2013-03-07,0,1,felony,arrest case no charge,0,1121,0,0,0,0,52784.0,pretrial,single,english,-2.3,29,0,1,0,0,0,0,0,1,0,0,0,1
male,african-american,25-45,1,2,1,0,low,2014-02-11,1,0,felony,possession of cannabis,0,155,1,0,0,0,61158.0,pretrial,single,english,-2.75,30,0,0,0,1,0,0,0,0,0,0,0,0
male,caucasian,25-45,4,2,0,0,low,2014-01-31,0,2,felony,possession of oxycodone,0,791,0,0,0,0,60876.0,broward county,single,english,-2.81,30,0,2,0,1,0,0,0,0,0,0,0,0
male,african-american,25-45,1,1,1,0,low,2013-03-24,1,1,misdemeanor,battery,0,147,1,0,0,0,53282.0,pretrial,single,english,-3.13,29,0,1,1,0,0,0,0,0,0,0,0,0
male,african-american,25-45,10,6,0,0,high,2013-12-06,0,1,felony,arrest case no charge,0,847,0,0,0,0,59465.0,pretrial,single,english,-1.65,30,0,1,0,0,0,0,0,1,0,0,0,1
female,african-american,25-45,4,2,1,0,low,2013-02-09,1,3,misdemeanor,tresspass struct/conveyance,5,38,1,0,0,0,52035.0,pretrial,single,english,-2.69,29,0,3,0,0,0,0,0,0,0,1,0,0
male,hispanic,25-45,1,1,0,0,low,2013-11-28,0,0,felony,aggravated battery / pregnant,1,855,0,0,0,0,59294.0,pretrial,significant other,english,-2.99,30,0,0,1,0,0,0,0,0,0,0,0,0
male,caucasian,25-45,4,3,1,1,low,2013-03-19,1,3,misdemeanor,battery,0,80,1,0,0,0,61317.0,probation,single,english,-1.7,29,0,3,1,0,0,0,0,0,0,0,0,0
male,caucasian,25-45,6,5,0,0,medium,2013-08-14,0,4,felony,burglary dwelling assault/batt,0,364,0,0,0,0,56428.0,pretrial,single,english,-1.8,30,0,4,1,0,1,0,0,0,0,0,0,0
female,caucasian,25-45,2,1,0,0,low,2013-04-15,0,2,felony,poss contr subst w/o prescript,0,1082,0,0,0,0,53939.0,probation,married,english,-3.13,30,0,2,0,1,0,0,0,0,0,0,0,0
male,african-american,25-45,2,1,1,0,low,2014-03-02,1,0,felony,felony driving while lic suspd,0,367,1,0,0,0,61621.0,pretrial,single,english,-3.17,30,0,0,0,0,0,0,0,1,0,0,0,0
male,african-american,25-45,9,9,1,0,high,2013-04-07,1,12,felony,tampering with physical evidence,2,200,1,0,0,0,12257.0,pretrial,single,english,-0.82,29,0,12,0,0,0,0,0,0,0,0,1,0
male,other,25-45,1,2,1,1,low,2013-01-03,1,0,felony,arrest case no charge,83,499,1,0,0,0,50886.0,pretrial,married,english,-2.85,29,0,0,0,0,0,0,0,1,0,0,0,1
