person_id,decile_score,rawscore,v_decile_score,is_recid,is_violent_recid,two_year_recid,sex,race,age,priors_count,juv_priors_count,c_charge_degree,maritalstatus
51124.0,8,-2.43,3,0,0,0,0,caucasian,30,1,0,0,single
58707.0,2,-2.94,2,0,0,0,1,african-american,30,0,0,1,single
51975.0,6,-2.22,4,1,1,1,0,african-american,30,1,0,0,single
57777.0,2,-2.9,2,0,0,0,1,african-american,30,0,0,1,single
53065.0,2,-2.76,2,0,0,0,0,caucasian,30,3,0,0,single
52093.0,9,-1.75,5,1,1,1,1,african-american,30,9,0,0,single
27796.0,7,-2.06,4,0,0,0,0,african-american,30,1,0,1,significant other
58391.0,1,-2.86,2,0,0,0,0,african-american,30,2,0,0,single
51793.0,1,-2.88,2,0,0,0,0,other,30,2,0,0,significant other
52333.0,7,-2.27,3,1,0,1,0,african-american,30,21,2,0,single
51681.0,7,-1.71,6,0,0,0,0,african-american,30,2,0,1,significant other
56134.0,7,-1.3,7,1,0,0,0,african-american,30,14,1,0,single
50967.0,5,-1.75,5,1,1,1,0,african-american,30,3,0,1,single
61817.0,3,-2.67,2,0,0,0,0,caucasian,30,3,0,1,single
59236.0,2,-2.47,3,1,0,1,0,caucasian,30,0,0,1,single
52500.0,3,-2.6,2,1,0,1,1,hispanic,30,0,0,1,separated
52489.0,2,-2.84,2,0,0,0,0,hispanic,30,0,0,0,single
59481.0,6,-1.94,5,1,0,1,0,other,30,0,0,1,single
52172.0,6,-1.84,5,1,0,1,0,african-american,30,2,0,0,single
53852.0,2,-2.82,2,1,0,1,0,hispanic,30,2,0,1,single
34614.0,5,-2.64,2,0,0,0,0,african-american,30,1,0,0,single
28533.0,7,-2.07,4,1,0,1,1,other,30,4,0,0,single
61777.0,1,-2.84,2,0,0,0,0,hispanic,30,0,0,0,significant other
52762.0,3,-2.48,3,0,0,0,1,african-american,30,4,0,0,single
58779.0,3,-2.54,3,0,0,0,1,african-american,30,0,0,1,significant other
60159.0,6,-1.96,5,0,0,0,1,caucasian,30,4,0,0,single
9305.0,10,-1.04,8,1,0,1,0,african-american,30,15,3,0,single
48248.0,7,-1.89,5,1,0,1,1,african-american,30,8,0,0,single
59189.0,1,-2.86,2,0,0,0,0,african-american,30,0,0,0,single
59656.0,1,-2.8,2,1,0,1,0,caucasian,30,0,0,1,separated
52915.0,3,-2.59,2,1,0,1,0,african-american,30,0,0,0,single
51161.0,7,-2.63,2,1,1,1,0,african-american,30,9,1,0,single
58013.0,1,-2.95,1,0,0,0,0,hispanic,30,0,0,1,single
21973.0,4,-2.1,4,0,0,0,1,african-american,30,3,0,0,single
54554.0,3,-2.62,2,1,0,1,0,caucasian,30,1,0,0,separated
54431.0,9,-1.57,6,1,1,1,0,african-american,30,5,1,0,single
54656.0,8,-1.46,7,1,1,1,0,hispanic,30,7,0,0,single
55742.0,6,-1.91,5,0,0,0,1,african-american,30,3,0,1,single
51666.0,10,-1.14,8,1,0,1,1,caucasian,30,5,0,0,single
57275.0,9,-2.25,3,1,0,1,0,african-american,30,12,0,0,single
52704.0,3,-2.53,3,0,0,0,0,caucasian,30,3,2,0,single
59739.0,5,-2.82,2,0,0,0,0,caucasian,30,1,0,0,single
57039.0,2,-2.94,2,0,0,0,1,caucasian,30,0,0,1,single
53466.0,2,-2.88,2,0,0,0,1,caucasian,30,1,1,0,single
50921.0,5,-2.51,3,1,0,1,0,african-american,30,6,0,0,single
58397.0,6,-1.95,5,0,0,0,0,african-american,30,0,0,0,single
60341.0,2,-2.79,2,0,0,0,1,african-american,30,3,0,0,single
3294.0,10,-1.18,8,1,0,1,0,african-american,30,18,2,0,single
54900.0,5,-2.21,4,1,0,1,0,other,30,5,0,0,single
36615.0,4,-1.85,5,1,1,1,0,african-american,30,10,0,1,single
62382.0,8,-2.04,4,0,0,0,0,other,30,2,0,0,single
59343.0,3,-2.76,2,1,0,1,0,caucasian,30,1,0,1,single
52336.0,1,-2.88,2,0,0,0,0,other,30,0,0,0,separated
4722.0,8,-2.29,3,1,0,1,0,african-american,30,8,0,0,single
60865.0,3,-2.6,2,0,0,0,1,african-american,30,0,0,1,single
51401.0,7,-2.36,3,0,0,0,0,hispanic,30,0,0,1,single
51295.0,7,-1.68,6,1,1,1,1,african-american,30,4,0,1,single
18283.0,8,-2.12,4,1,0,1,0,caucasian,30,4,0,0,single
58762.0,9,-1.37,7,0,0,0,0,hispanic,30,7,0,0,single
61640.0,1,-2.92,2,0,0,0,0,caucasian,30,0,0,0,significant other
58182.0,2,-2.74,2,0,0,0,0,african-american,30,1,0,0,significant other
57122.0,1,-2.94,2,0,0,0,0,african-american,30,1,0,0,significant other
53144.0,3,-2.9,2,0,0,0,1,caucasian,30,1,0,0,single
62374.0,1,-2.92,2,0,0,0,0,african-american,30,0,0,1,significant other
19164.0,10,-0.99,9,1,0,1,0,african-american,30,15,0,0,single
51465.0,9,-1.25,8,1,1,1,0,african-american,30,8,6,1,significant other
46149.0,7,-1.49,7,0,0,0,0,african-american,30,3,0,1,single
33731.0,9,-1.71,6,1,0,1,0,african-american,30,12,4,0,single
51248.0,2,-2.53,3,0,0,0,0,african-american,30,2,0,0,single
2766.0,5,-1.35,7,0,0,0,0,african-american,30,10,0,0,single
57570.0,2,-3.02,1,0,0,0,0,caucasian,30,0,0,1,single
60578.0,2,-2.78,2,0,0,0,1,african-american,30,2,0,0,single
54409.0,8,-2.53,3,0,0,0,0,african-american,30,11,4,0,single
53475.0,2,-2.73,2,1,0,1,0,caucasian,30,2,0,1,significant other
52731.0,6,-2.37,3,1,0,1,0,african-american,30,9,1,0,single
56859.0,3,-2.72,2,0,0,0,1,african-american,30,2,0,1,significant other
62533.0,4,-2.6,3,0,0,0,0,caucasian,30,3,0,0,single
52151.0,8,-1.8,5,0,0,0,1,caucasian,30,0,0,1,significant other
51213.0,2,-2.82,2,0,0,0,0,african-american,30,0,0,0,single
60436.0,1,-2.78,2,0,0,0,0,african-american,30,1,0,0,single
57130.0,2,-2.94,2,0,0,0,0,african-american,30,1,0,0,single
51369.0,4,-2.2,4,0,0,0,0,african-american,30,6,0,0,single
59552.0,2,-2.85,2,1,0,1,0,hispanic,30,1,0,0,single
11711.0,9,-1.33,7,1,1,1,0,other,30,6,0,0,single
55082.0,2,-2.49,3,0,0,0,0,caucasian,30,0,0,1,single
60656.0,2,-2.71,2,1,0,1,0,other,30,1,0,0,single
59760.0,1,-2.86,2,0,0,0,0,hispanic,30,1,0,1,single
56110.0,3,-2.73,2,0,0,0,0,african-american,30,5,0,1,single
9299.0,5,-2.49,3,1,1,1,0,hispanic,30,6,0,0,single
51963.0,4,-2.17,4,1,0,1,0,caucasian,30,2,1,1,single
46443.0,2,-2.92,2,1,0,0,0,african-american,30,3,1,0,single
35882.0,8,-1.09,8,1,0,1,0,caucasian,30,5,0,0,single
50976.0,4,-2.55,3,1,0,1,0,african-american,30,2,0,0,single
58764.0,8,-1.06,8,1,0,1,0,african-american,30,4,0,1,single
57474.0,1,-2.94,2,0,0,0,0,other,30,0,0,0,significant other
54421.0,10,-1.49,7,1,0,1,0,african-american,30,9,0,0,single
61104.0,9,-1.26,7,0,0,0,0,caucasian,30,2,0,1,significant other
13888.0,9,-1.06,8,1,0,0,0,african-american,30,5,0,1,single
58007.0,3,-2.86,2,0,0,0,1,caucasian,30,1,0,0,single
61194.0,3,-3.05,1,0,0,0,0,caucasian,30,0,0,0,single
45915.0,7,-1.83,5,0,0,0,0,african-american,30,1,0,0,single
59731.0,9,-0.75,9,1,0,1,0,african-american,30,7,1,0,single
53285.0,1,-3.0,1,0,0,0,0,other,30,3,2,1,significant other
53480.0,3,-2.69,2,1,0,1,0,hispanic,30,6,0,1,single
52375.0,10,-0.74,9,1,1,1,0,african-american,30,8,0,1,single
10634.0,10,-0.93,9,1,0,1,0,african-american,30,13,4,0,single
26082.0,9,-1.8,5,1,0,1,0,african-american,30,20,2,0,single
49888.0,3,-2.37,3,0,0,0,0,caucasian,30,1,1,0,single
53550.0,8,-2.19,4,1,0,1,0,african-american,30,11,0,0,single
61017.0,4,-2.09,4,1,0,1,0,african-american,30,9,1,1,single
57599.0,6,-2.37,3,1,1,1,1,african-american,30,3,0,0,single
61852.0,9,-1.74,5,1,0,1,0,caucasian,30,3,0,1,significant other
60344.0,2,-2.82,2,0,0,0,1,african-american,30,0,0,1,single
51704.0,6,-2.64,2,0,0,0,1,caucasian,30,1,0,1,single
42680.0,10,-1.42,7,1,0,1,0,african-american,30,19,1,0,single
60612.0,3,-2.64,2,0,0,0,0,caucasian,30,2,0,0,single
54703.0,1,-2.8,2,0,0,0,0,caucasian,30,0,0,1,significant other
60508.0,5,-2.72,2,0,0,0,1,caucasian,30,3,0,0,single
51499.0,5,-2.45,3,1,1,1,0,african-american,30,6,0,0,single
53233.0,6,-2.58,2,0,0,0,1,caucasian,30,0,0,1,single
53066.0,5,-2.26,3,0,0,0,0,african-american,30,0,0,0,single
56746.0,1,-2.88,2,0,0,0,0,other,30,1,0,0,significant other
52039.0,3,-2.65,2,1,0,0,0,african-american,29,7,0,0,single
58658.0,7,-1.98,4,1,0,1,1,caucasian,29,2,0,0,single
54532.0,6,-2.4,3,0,0,0,0,african-american,29,2,0,0,single
52522.0,2,-2.55,3,1,1,1,0,caucasian,29,0,0,0,single
59489.0,3,-2.68,2,0,0,0,0,caucasian,29,1,0,1,single
61627.0,1,-2.82,2,0,0,0,0,african-american,29,0,0,0,single
44921.0,7,-2.03,4,1,1,1,0,african-american,29,9,0,0,single
56426.0,5,-2.03,4,0,0,0,1,african-american,29,1,0,0,significant other
23661.0,9,-1.22,8,1,0,1,0,caucasian,29,6,0,0,single
52912.0,3,-2.47,3,1,0,1,0,caucasian,29,0,0,0,single
54672.0,10,-1.09,8,1,0,0,0,african-american,29,5,0,0,single
59198.0,4,-2.73,2,1,0,1,1,african-american,29,1,0,0,single
42656.0,9,-1.8,5,1,0,1,0,african-american,29,4,0,0,single
60713.0,1,-2.94,2,1,1,1,0,caucasian,29,0,0,1,single
43241.0,2,-2.21,4,1,0,1,0,african-american,29,12,0,0,single
56066.0,6,-1.01,8,1,0,1,0,african-american,29,6,3,0,single
15784.0,3,-2.11,4,0,0,0,0,african-american,29,7,0,0,single
6431.0,7,-1.81,5,1,0,1,0,african-american,29,5,0,0,single
53989.0,3,-2.54,3,0,0,0,1,other,29,0,0,0,single
60020.0,1,-2.94,2,0,0,0,0,caucasian,29,0,0,0,significant other
57862.0,8,-1.38,7,1,0,1,0,african-american,29,5,0,0,single
58370.0,7,-1.86,5,0,0,0,0,african-american,29,6,1,0,single
60016.0,1,-2.94,2,0,0,0,0,caucasian,29,0,0,1,single
56383.0,5,-2.17,4,0,0,0,1,african-american,29,3,0,0,single
53064.0,7,-2.45,3,1,0,0,1,african-american,29,5,0,0,single
52593.0,2,-2.31,3,1,0,1,0,african-american,29,0,0,1,single
59475.0,8,-1.21,8,1,1,1,0,african-american,29,3,1,1,single
56539.0,3,-2.58,2,0,0,0,0,african-american,29,2,0,0,single
61845.0,1,-3.02,1,0,0,0,0,african-american,29,0,0,1,single
58224.0,2,-2.64,2,0,0,0,0,african-american,29,0,0,0,single
42961.0,9,-1.57,6,1,1,1,0,african-american,29,8,0,1,single
15247.0,7,-1.89,5,1,0,1,1,african-american,29,9,0,0,single
7552.0,5,-1.89,5,0,0,0,1,caucasian,29,1,0,0,single
61784.0,1,-2.9,2,1,0,1,0,african-american,29,0,0,1,single
57414.0,4,-2.62,2,1,1,1,1,hispanic,29,0,0,0,single
61512.0,5,-2.1,4,0,0,0,1,african-american,29,0,0,0,single
53086.0,10,-0.58,10,0,0,0,0,caucasian,29,1,0,1,single
56196.0,5,-2.19,4,1,0,1,0,african-american,29,0,0,0,single
38924.0,8,-1.52,6,1,0,1,1,african-american,29,9,3,1,single
55063.0,4,-1.97,5,1,1,1,0,african-american,29,1,0,0,single
34944.0,9,-2.2,4,0,0,0,0,african-american,29,8,0,1,significant other
11116.0,10,-0.7,9,1,1,1,0,african-american,29,8,1,0,single
56001.0,3,-2.9,2,0,0,0,1,african-american,29,1,0,0,single
54196.0,8,-2.22,4,1,0,1,0,african-american,29,6,0,0,separated
59902.0,3,-2.36,3,0,0,0,0,african-american,29,0,0,0,separated
51561.0,8,-1.49,7,0,0,0,0,caucasian,29,4,0,0,single
59203.0,1,-2.76,2,0,0,0,0,hispanic,29,1,0,0,significant other
52958.0,4,-2.59,2,0,0,0,0,african-american,29,0,0,0,single
58346.0,6,-1.93,5,1,0,1,0,african-american,29,1,0,1,single
57281.0,1,-2.72,2,1,0,1,0,african-american,29,1,0,1,single
59957.0,1,-2.96,1,0,0,0,0,caucasian,29,0,0,1,single
15638.0,9,-1.09,8,1,0,1,0,african-american,29,17,1,0,single
56545.0,2,-2.36,3,0,0,0,0,caucasian,29,2,0,0,single
18644.0,10,-0.79,9,1,0,1,0,african-american,29,6,0,0,single
9358.0,7,-1.97,5,0,0,0,0,other,29,3,0,1,single
51774.0,2,-2.82,2,1,0,0,1,african-american,29,1,0,1,single
54754.0,2,-2.86,2,1,0,1,0,caucasian,29,1,0,0,single
53732.0,1,-2.86,2,0,0,0,0,caucasian,29,0,0,1,single
38682.0,9,-1.45,7,1,0,1,0,caucasian,29,8,0,1,single
51413.0,10,-0.73,9,1,0,1,0,african-american,29,7,0,1,single
62011.0,1,-3.02,1,0,0,0,0,hispanic,29,0,0,1,significant other
9544.0,10,-1.3,7,1,0,1,0,african-american,29,11,1,0,single
62012.0,1,-3.02,1,0,0,0,0,african-american,29,2,0,1,single
33757.0,7,-1.82,5,1,0,1,0,african-american,29,10,1,0,single
54634.0,2,-2.91,2,0,0,0,0,hispanic,29,1,1,1,single
57882.0,2,-2.76,2,0,0,0,1,african-american,29,0,0,1,single
51182.0,4,-2.71,2,0,0,0,0,hispanic,29,2,0,1,single
51026.0,9,-1.38,7,0,0,0,0,african-american,29,1,0,0,single
52247.0,2,-2.58,2,0,0,0,0,caucasian,29,0,0,1,single
53802.0,2,-2.74,2,0,0,0,1,caucasian,29,0,0,1,single
1636.0,7,-1.5,6,1,1,1,0,caucasian,29,7,0,1,single
57023.0,4,-1.99,4,0,0,0,0,hispanic,29,1,0,0,single
58948.0,6,-2.28,3,1,0,1,0,african-american,29,6,0,0,single
62285.0,4,-2.18,4,1,1,1,0,caucasian,29,0,0,1,other
57580.0,1,-2.84,2,0,0,0,0,caucasian,29,2,0,1,single
56549.0,3,-2.23,4,0,0,0,0,caucasian,29,1,0,0,single
54225.0,9,-1.53,6,0,0,0,0,african-american,29,7,0,0,single
58853.0,2,-2.53,3,0,0,0,0,caucasian,29,2,0,0,single
19329.0,8,-1.34,7,1,0,1,0,african-american,29,7,3,0,significant other
53855.0,1,-2.86,2,0,0,0,0,african-american,29,0,0,0,single
59273.0,4,-2.37,3,1,0,1,0,african-american,29,4,2,0,single
58964.0,4,-2.57,2,0,0,0,0,african-american,29,4,0,1,significant other
53810.0,2,-2.28,3,0,0,0,0,african-american,29,0,0,1,single
59400.0,3,-2.74,2,0,0,0,0,caucasian,29,1,0,1,single
59800.0,9,-2.33,3,0,0,0,0,hispanic,29,1,0,1,single
51120.0,2,-2.4,3,1,0,1,0,african-american,29,3,0,0,single
58871.0,2,-2.24,3,0,0,0,0,african-american,29,0,0,1,single
56337.0,4,-2.88,2,1,0,1,0,caucasian,29,3,0,0,single
29963.0,2,-2.53,3,0,0,0,0,caucasian,29,1,0,0,single
60989.0,3,-2.43,3,1,0,1,1,african-american,29,2,0,0,single
54894.0,6,-1.93,5,0,0,0,0,other,29,5,0,0,single
61118.0,3,-1.87,5,0,0,0,0,african-american,29,0,0,1,single
57727.0,2,-2.88,2,0,0,0,0,african-american,29,6,0,1,single
60240.0,2,-2.93,2,1,1,1,0,african-american,29,2,0,0,single
22489.0,10,-1.79,5,0,0,0,0,african-american,29,11,0,1,single
53996.0,1,-2.94,2,0,0,0,0,african-american,29,3,0,1,single
58124.0,2,-2.92,2,1,0,1,1,other,29,2,0,1,single
52243.0,7,-2.03,4,1,0,1,1,african-american,29,7,1,0,single
60119.0,4,-1.77,5,0,0,0,0,african-american,29,2,0,1,single
53178.0,1,-2.79,2,0,0,0,0,caucasian,29,0,0,0,single
53862.0,6,-2.31,3,1,0,1,0,african-american,29,6,0,0,single
60172.0,3,-2.92,2,0,0,0,0,caucasian,29,2,0,0,single
54764.0,8,-2.22,4,0,0,0,0,african-american,29,0,0,0,single
56632.0,3,-2.66,2,0,0,0,0,caucasian,29,1,0,0,single
56143.0,2,-2.62,2,0,0,0,0,hispanic,29,0,0,1,single
54212.0,4,-2.41,3,0,0,0,0,african-american,29,0,0,0,significant other
37324.0,10,-1.49,7,1,1,1,0,african-american,29,12,0,0,single
62077.0,6,-2.0,4,0,0,0,0,caucasian,29,1,0,1,significant other
58863.0,10,-1.02,8,1,0,1,0,african-american,29,16,1,0,single
53820.0,10,-1.28,7,0,0,0,0,african-american,29,16,1,0,single
56609.0,2,-2.9,2,1,1,1,1,hispanic,29,0,0,1,significant other
61087.0,2,-2.69,2,0,0,0,0,african-american,29,6,3,0,single
56194.0,2,-2.72,2,1,0,1,0,african-american,29,0,0,1,single
24318.0,8,-2.47,4,1,0,1,0,african-american,29,6,0,0,single
52498.0,1,-2.79,2,0,0,0,0,other,29,0,0,0,single
56322.0,7,-1.62,6,1,0,1,0,african-american,29,7,2,0,single
50975.0,6,-2.36,3,1,0,1,0,african-american,29,5,0,0,single
51687.0,4,-2.55,3,1,0,0,0,african-american,29,2,1,1,single
55110.0,1,-2.86,2,0,0,0,0,caucasian,29,1,0,0,single
50842.0,2,-2.69,2,1,0,1,0,caucasian,29,1,0,0,single
14288.0,10,-1.05,8,1,0,1,0,african-american,29,10,0,1,single
51210.0,9,-1.75,5,1,1,1,0,caucasian,29,10,5,0,single
52328.0,3,-2.07,4,1,0,1,0,african-american,29,3,0,1,single
21565.0,8,-1.8,5,0,0,0,0,african-american,29,5,0,0,single
56105.0,2,-2.65,2,0,0,0,1,african-american,29,1,0,1,single
11150.0,8,-2.25,3,1,1,1,0,african-american,29,7,0,1,single
61196.0,10,-1.81,5,1,1,1,0,african-american,29,3,1,0,single
58706.0,3,-2.84,2,0,0,0,1,caucasian,29,3,0,0,single
62071.0,10,-0.98,9,0,0,0,0,african-american,29,5,0,0,single
61218.0,10,-1.49,7,0,0,0,1,african-american,29,0,0,0,single
59795.0,1,-2.76,2,0,0,0,0,african-american,29,0,0,0,significant other
52829.0,4,-2.78,2,0,0,0,0,caucasian,29,1,0,0,separated
13747.0,7,-2.16,4,1,0,1,0,african-american,29,9,1,0,single
61764.0,4,-1.87,5,1,0,1,1,african-american,29,5,0,0,separated
54499.0,7,-1.87,5,1,0,1,0,caucasian,29,0,0,1,single
53371.0,2,-2.55,3,0,0,0,0,african-american,29,0,0,1,single
57744.0,7,-1.41,7,0,0,0,0,african-american,29,0,0,0,single
59126.0,6,-2.33,3,0,0,0,0,african-american,29,0,0,0,single
51432.0,3,-2.55,3,0,0,0,0,caucasian,29,2,0,0,single
51396.0,1,-2.83,2,0,0,0,0,african-american,29,0,0,0,single
53565.0,8,-1.37,7,1,0,1,0,caucasian,29,9,2,0,single
52069.0,5,-2.58,2,0,0,0,0,african-american,29,0,0,1,single
58674.0,8,-1.97,5,0,0,0,1,african-american,29,11,0,0,single
54595.0,8,-2.4,3,1,0,1,0,african-american,29,13,0,0,single
51938.0,9,-1.74,5,1,0,1,1,african-american,29,11,1,0,single
44871.0,9,-1.62,6,0,0,0,0,african-american,29,2,0,0,single
45766.0,8,-1.4,7,1,0,1,0,african-american,29,11,0,0,single
58885.0,2,-2.46,3,0,0,0,0,other,29,0,0,0,single
31059.0,6,-2.23,4,1,0,1,0,caucasian,29,12,0,1,single
58387.0,6,-1.9,5,0,0,0,0,african-american,29,2,0,0,single
59710.0,2,-2.9,2,0,0,0,1,african-american,29,0,0,0,single
53925.0,2,-2.55,3,0,0,0,0,caucasian,29,0,0,0,single
53898.0,6,-2.55,3,0,0,0,0,african-american,29,0,0,1,single
54320.0,3,-2.51,3,0,0,0,1,hispanic,29,0,0,0,significant other
51081.0,1,-2.67,2,0,0,0,0,african-american,29,1,0,1,single
55724.0,3,-2.98,1,0,0,0,0,caucasian,29,0,0,1,single
31249.0,5,-2.27,3,0,0,0,0,african-american,29,0,0,1,single
62333.0,4,-2.61,2,1,0,1,0,caucasian,29,6,0,0,single
51598.0,3,-2.12,4,1,1,1,0,african-american,29,2,1,1,significant other
56258.0,2,-2.77,2,0,0,0,0,african-american,29,0,0,1,single
59296.0,1,-2.74,2,0,0,0,0,african-american,29,0,0,1,single
51042.0,10,-0.31,10,0,0,0,1,african-american,29,2,0,0,single
6776.0,3,-2.13,4,1,0,1,0,african-american,29,11,0,0,single
59040.0,9,-1.57,6,0,0,0,0,african-american,29,0,0,0,significant other
55966.0,5,-2.06,4,1,0,0,0,caucasian,29,2,0,1,significant other
18604.0,4,-2.22,4,1,1,1,0,african-american,29,4,0,0,single
45573.0,5,-2.05,4,1,1,1,0,african-american,29,1,0,0,single
3574.0,5,-1.57,6,1,0,0,0,african-american,29,4,0,1,single
54505.0,8,-1.82,5,1,0,1,0,african-american,29,12,2,0,single
62408.0,3,-2.36,3,0,0,0,0,african-american,29,1,0,1,single
54223.0,2,-2.55,3,0,0,0,0,african-american,29,0,0,0,single
50968.0,6,-2.34,3,0,0,0,0,african-american,29,2,0,0,single
54096.0,9,-1.53,6,1,0,1,0,african-american,29,3,1,0,single
53999.0,4,-2.43,3,0,0,0,1,caucasian,29,0,0,0,significant other
56077.0,5,-2.51,3,0,0,0,0,african-american,29,2,0,1,single
54601.0,4,-2.78,2,0,0,0,0,african-american,29,2,0,1,single
52463.0,4,-2.31,3,0,0,0,1,hispanic,29,1,0,0,single
52352.0,4,-2.47,3,1,1,1,0,african-american,29,3,0,0,single
52281.0,1,-2.75,2,1,0,1,0,african-american,29,2,0,0,significant other
58244.0,2,-2.66,2,1,0,1,0,other,29,2,0,0,significant other
2715.0,9,-2.13,4,1,0,1,0,african-american,29,10,0,0,single
60165.0,4,-2.53,3,0,0,0,1,african-american,29,1,0,1,single
42708.0,6,-2.46,3,1,1,1,0,caucasian,29,4,0,1,single
54564.0,3,-2.66,2,0,0,0,0,hispanic,29,0,0,0,single
59031.0,5,-2.39,3,1,0,0,0,african-american,29,2,1,1,single
53736.0,4,-2.79,2,0,0,0,1,african-american,29,0,0,0,single
59461.0,8,-2.0,4,0,0,0,0,caucasian,29,8,1,1,single
23410.0,9,-1.15,8,1,0,1,0,caucasian,29,2,0,1,single
54947.0,4,-2.33,3,0,0,0,1,african-american,29,0,0,0,single
55223.0,3,-2.59,2,0,0,0,1,hispanic,29,0,0,1,single
3794.0,4,-2.35,3,1,0,0,0,african-american,29,7,0,0,single
52501.0,3,-2.33,3,0,0,0,0,caucasian,29,0,0,0,single
61660.0,7,-2.8,2,1,0,1,0,african-american,29,0,0,0,single
55008.0,3,-2.38,3,0,0,0,0,caucasian,29,0,0,1,single
37963.0,8,-1.03,8,0,0,0,0,african-american,29,1,0,0,single
50889.0,5,-1.98,4,1,0,1,0,hispanic,29,0,0,0,single
58415.0,2,-2.7,2,0,0,0,1,caucasian,29,0,0,1,single
59430.0,2,-2.7,2,1,0,1,0,african-american,29,0,0,0,significant other
50885.0,1,-2.82,2,0,0,0,0,other,29,0,0,0,single
57386.0,4,-2.37,3,1,0,1,0,african-american,29,2,0,0,single
55777.0,6,-2.35,3,0,0,0,0,caucasian,29,1,0,0,single
56334.0,8,-2.3,3,0,0,0,0,caucasian,29,0,0,0,significant other
53645.0,6,-2.43,3,0,0,0,1,caucasian,29,0,0,1,single
56531.0,6,-1.67,6,1,0,1,0,african-american,29,10,0,0,single
51981.0,5,-2.16,4,1,0,1,0,other,29,4,0,1,single
57704.0,4,-1.73,6,1,0,1,0,caucasian,29,1,0,0,single
58741.0,2,-2.58,2,0,0,0,0,other,29,1,0,0,significant other
17711.0,5,-2.64,2,1,1,1,0,caucasian,29,6,0,0,single
51962.0,10,-0.66,9,1,1,1,0,african-american,29,4,3,0,single
52664.0,7,-2.44,3,0,0,0,1,caucasian,29,0,0,1,significant other
54697.0,6,-2.56,2,0,0,0,0,other,29,3,0,0,single
54910.0,4,-2.36,3,0,0,0,0,african-american,29,1,0,1,single
58114.0,2,-2.77,2,0,0,0,0,hispanic,29,0,0,0,significant other
57998.0,2,-2.56,2,1,0,0,0,african-american,29,4,0,0,single
3438.0,10,-1.68,6,1,0,1,0,african-american,29,17,1,0,single
47826.0,3,-2.39,3,1,0,1,0,african-american,29,5,0,0,single
54492.0,2,-2.51,3,1,1,1,0,other,29,4,0,0,single
57493.0,9,-2.13,4,1,0,1,0,hispanic,29,7,0,0,single
60133.0,2,-2.82,2,0,0,0,1,african-american,29,0,0,0,separated
56613.0,1,-2.39,3,1,0,1,0,caucasian,29,2,0,0,significant other
53340.0,5,-2.46,3,0,0,0,0,african-american,29,0,0,0,single
59973.0,2,-2.66,2,0,0,0,0,african-american,29,0,0,1,significant other
53667.0,5,-1.75,5,0,0,0,0,african-american,29,2,1,0,single
52883.0,7,-2.34,3,0,0,0,1,caucasian,29,0,0,0,single
51253.0,2,-2.62,2,0,0,0,0,caucasian,29,0,0,1,single
61098.0,4,-2.09,4,1,0,1,0,caucasian,29,3,0,0,single
58412.0,2,-2.47,3,0,0,0,0,caucasian,29,5,0,0,single
35360.0,10,-0.78,9,0,0,0,0,african-american,29,8,0,0,single
7560.0,8,-0.96,9,1,1,0,0,african-american,29,4,0,0,single
4694.0,2,-2.72,2,0,0,0,0,other,29,0,0,0,significant other
33139.0,8,-2.23,4,0,0,0,0,african-american,29,5,0,0,single
56136.0,2,-2.64,2,0,0,0,1,african-american,28,1,0,0,single
16609.0,8,-1.68,6,1,0,0,0,other,28,9,0,0,single
58237.0,2,-2.48,3,0,0,0,0,african-american,28,0,0,0,single
22888.0,5,-2.08,7,1,0,1,0,african-american,28,5,0,1,single
42445.0,5,-1.91,5,0,0,0,0,african-american,28,4,0,0,single
12806.0,8,-1.1,8,1,1,1,0,hispanic,28,3,0,0,single
57840.0,2,-2.3,3,1,1,1,0,caucasian,28,2,0,0,single
59837.0,2,-2.94,2,0,0,0,1,african-american,28,0,0,1,separated
54315.0,4,-2.51,3,1,0,0,0,african-american,28,2,0,1,significant other
53868.0,5,-2.66,2,1,0,1,0,caucasian,28,3,0,1,significant other
37721.0,9,-0.83,9,0,0,0,0,african-american,28,6,4,1,single
52130.0,1,-2.74,2,0,0,0,0,caucasian,28,2,0,1,single
51870.0,2,-2.68,2,0,0,0,0,hispanic,28,1,0,0,single
57738.0,7,-2.15,4,1,0,1,0,caucasian,28,1,0,0,single
61278.0,4,-2.55,3,1,1,1,0,caucasian,28,1,0,0,single
56256.0,1,-2.75,2,0,0,0,0,african-american,28,0,0,1,single
56872.0,1,-2.7,2,0,0,0,0,caucasian,28,2,0,0,single
57655.0,5,-2.28,3,0,0,0,0,caucasian,28,1,0,0,single
56535.0,2,-2.51,3,0,0,0,0,african-american,28,1,0,1,single
56242.0,4,-2.1,4,0,0,0,0,african-american,28,5,0,0,single
56717.0,2,-2.72,2,0,0,0,0,african-american,28,3,0,0,single
17175.0,6,-1.53,6,1,1,1,0,african-american,28,6,0,1,separated
53334.0,6,-2.12,4,1,0,1,0,african-american,28,2,0,0,single
7329.0,6,-2.65,2,1,0,1,1,caucasian,28,3,0,0,single
59811.0,4,-2.26,3,0,0,0,1,caucasian,28,0,0,1,single
53279.0,2,-2.56,2,0,0,0,0,caucasian,28,1,0,1,single
57054.0,2,-2.63,2,1,0,1,0,african-american,28,1,0,0,single
61487.0,1,-2.79,2,0,0,0,0,african-american,28,6,0,0,separated
