person_id,decile_score,rawscore,v_decile_score,is_recid,is_violent_recid,two_year_recid,sex,race,age,priors_count,juv_priors_count,c_charge_degree,maritalstatus,maritalstatus_other,maritalstatus_separated,maritalstatus_significant other,race_caucasian,race_hispanic,race_other
57200.0,3,-2.2,4,0,0,0,1,caucasian,35,4,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
60657.0,10,-1.24,8,0,0,0,0,african-american,35,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
59705.0,4,-2.35,3,0,0,0,0,african-american,35,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
58615.0,1,-3.31,1,0,0,0,0,african-american,35,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
57851.0,4,-2.36,3,1,0,1,0,caucasian,35,7,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
58419.0,7,-2.28,3,1,0,1,0,african-american,35,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
61514.0,2,-3.29,1,0,0,0,0,african-american,35,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
60919.0,8,-1.47,7,1,1,1,0,african-american,35,4,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57838.0,2,-2.43,3,0,0,0,0,caucasian,35,1,0,0,significant other,0.0,0.0,1.0,1.0,0.0,0.0
54907.0,8,-2.48,3,1,1,1,0,african-american,35,10,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
48948.0,6,-2.18,4,0,0,0,0,african-american,35,8,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
56713.0,5,-2.42,3,0,0,0,1,african-american,35,4,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
51153.0,1,-3.06,1,0,0,0,0,african-american,35,0,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
57647.0,6,-1.23,8,0,0,0,0,african-american,35,29,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
26144.0,3,-2.45,3,0,0,0,0,african-american,35,7,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57024.0,5,-2.69,2,0,0,0,1,african-american,35,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
60405.0,9,-1.92,5,1,0,1,0,african-american,35,13,1,0,single,0.0,0.0,0.0,0.0,0.0,0.0
8364.0,2,-2.91,2,0,0,0,0,african-american,35,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57260.0,4,-2.7,2,1,1,1,0,african-american,35,7,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
56241.0,2,-3.13,1,0,0,0,0,caucasian,35,4,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
54643.0,5,-1.61,6,0,0,0,0,african-american,35,4,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
51978.0,8,-1.43,7,1,1,1,0,african-american,35,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
55104.0,1,-3.31,1,0,0,0,0,caucasian,35,1,1,0,single,0.0,0.0,0.0,1.0,0.0,0.0
56826.0,3,-2.91,2,0,0,0,0,hispanic,35,0,1,0,significant other,0.0,0.0,1.0,0.0,1.0,0.0
52166.0,3,-2.87,2,1,0,1,1,african-american,35,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
50946.0,8,-1.39,7,1,0,1,0,african-american,35,12,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
1834.0,2,-2.48,3,0,0,0,0,caucasian,35,4,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
19657.0,2,-2.07,4,0,0,0,0,caucasian,35,4,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
61825.0,2,-2.69,2,0,0,0,0,african-american,35,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
59107.0,3,-2.41,3,0,0,0,1,african-american,35,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
59497.0,1,-2.85,2,0,0,0,0,caucasian,35,2,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
50858.0,4,-2.62,2,0,0,0,1,caucasian,35,1,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
21533.0,10,-0.59,10,1,1,1,0,african-american,35,3,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
52191.0,3,-3.04,1,0,0,0,0,african-american,35,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
53986.0,2,-3.03,1,0,0,0,1,african-american,35,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57182.0,2,-3.15,1,0,0,0,0,caucasian,35,1,0,0,significant other,0.0,0.0,1.0,1.0,0.0,0.0
57027.0,8,-2.07,4,0,0,0,0,african-american,35,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
25709.0,7,-2.01,4,1,0,1,0,african-american,35,8,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
59281.0,2,-2.65,2,0,0,0,0,caucasian,35,0,0,0,significant other,0.0,0.0,1.0,1.0,0.0,0.0
59653.0,1,-3.23,1,0,0,0,0,hispanic,35,2,0,0,significant other,0.0,0.0,1.0,0.0,1.0,0.0
12222.0,5,-1.7,6,0,0,0,0,african-american,35,4,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
59718.0,2,-2.95,1,0,0,0,0,african-american,35,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
29843.0,7,-2.23,4,0,0,0,0,african-american,35,2,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
27710.0,8,-1.92,5,1,1,1,0,african-american,35,6,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
50982.0,3,-2.13,4,1,0,0,0,caucasian,35,2,0,1,significant other,0.0,0.0,1.0,1.0,0.0,0.0
57992.0,5,-2.67,2,0,0,0,1,caucasian,35,1,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
54831.0,6,-2.05,4,0,0,0,0,other,35,0,0,0,single,0.0,0.0,0.0,0.0,0.0,1.0
16872.0,4,-2.87,2,0,0,0,1,caucasian,35,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
62325.0,2,-2.99,1,1,0,1,0,caucasian,35,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
49671.0,6,-2.91,2,0,0,0,1,african-american,35,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51402.0,1,-2.56,2,1,0,1,0,other,35,3,0,1,significant other,0.0,0.0,1.0,0.0,0.0,1.0
55889.0,1,-3.13,1,0,0,0,0,hispanic,35,2,0,0,single,0.0,0.0,0.0,0.0,1.0,0.0
55102.0,5,-1.82,5,0,0,0,0,caucasian,34,1,0,1,significant other,0.0,0.0,1.0,1.0,0.0,0.0
45111.0,6,-2.82,2,0,0,0,0,african-american,34,5,1,0,separated,0.0,1.0,0.0,0.0,0.0,0.0
53043.0,9,-1.99,4,1,1,1,0,african-american,34,10,1,0,single,0.0,0.0,0.0,0.0,0.0,0.0
59108.0,1,-3.23,1,0,0,0,1,african-american,34,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
58965.0,1,-3.35,1,0,0,0,1,other,34,1,0,0,separated,0.0,1.0,0.0,0.0,0.0,1.0
53493.0,1,-2.97,1,0,0,0,0,hispanic,34,0,0,1,single,0.0,0.0,0.0,0.0,1.0,0.0
53887.0,1,-3.05,1,0,0,0,0,caucasian,34,0,0,1,significant other,0.0,0.0,1.0,1.0,0.0,0.0
51939.0,4,-2.51,3,1,0,1,0,african-american,34,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51113.0,9,-1.55,6,1,0,1,0,african-american,34,21,6,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57019.0,6,-2.94,2,0,0,0,1,caucasian,34,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
54262.0,6,-1.99,4,0,0,0,0,caucasian,34,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
52810.0,3,-2.06,4,0,0,0,0,african-american,34,0,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
22722.0,6,-2.67,2,1,0,1,0,hispanic,34,5,0,0,single,0.0,0.0,0.0,0.0,1.0,0.0
53908.0,2,-3.03,1,0,0,0,0,caucasian,34,0,1,0,single,0.0,0.0,0.0,1.0,0.0,0.0
56580.0,2,-3.07,1,0,0,0,1,caucasian,34,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
53436.0,1,-3.29,1,1,0,1,0,caucasian,34,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
51117.0,5,-1.84,5,0,0,0,0,caucasian,34,4,0,0,separated,0.0,1.0,0.0,1.0,0.0,0.0
60150.0,4,-2.83,2,0,0,0,0,caucasian,34,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
60177.0,1,-3.18,1,1,0,1,0,african-american,34,0,0,1,other,1.0,0.0,0.0,0.0,0.0,0.0
57809.0,4,-2.38,3,0,0,0,0,caucasian,34,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
52902.0,1,-3.19,1,1,0,1,0,african-american,34,1,0,1,significant other,0.0,0.0,1.0,0.0,0.0,0.0
57244.0,3,-2.71,2,1,0,1,0,african-american,34,5,0,1,significant other,0.0,0.0,1.0,0.0,0.0,0.0
53470.0,5,-1.68,6,0,0,0,0,caucasian,34,4,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
51718.0,4,-2.59,2,1,0,1,0,african-american,34,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
59225.0,7,-2.4,3,1,0,1,1,other,34,4,0,0,single,0.0,0.0,0.0,0.0,0.0,1.0
56473.0,5,-2.13,4,0,0,0,0,caucasian,34,13,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
26441.0,4,-2.47,3,0,0,0,0,caucasian,34,11,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
52741.0,6,-2.54,3,0,0,0,0,african-american,34,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
58962.0,5,-1.8,5,1,0,1,1,african-american,34,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56296.0,7,-2.43,3,0,0,0,0,caucasian,34,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
54168.0,4,-2.85,2,0,0,0,1,african-american,34,6,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57445.0,2,-2.88,2,0,0,0,0,african-american,34,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
61193.0,2,-2.88,2,0,0,0,0,african-american,34,4,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
27054.0,8,-2.1,4,0,0,0,0,african-american,34,19,7,1,single,0.0,0.0,0.0,0.0,0.0,0.0
53460.0,1,-2.59,2,0,0,0,0,african-american,34,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51568.0,6,-1.61,6,0,0,0,0,african-american,34,4,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
52554.0,2,-3.21,1,1,0,1,1,caucasian,34,0,1,0,single,0.0,0.0,0.0,1.0,0.0,0.0
59989.0,1,-3.13,1,0,0,0,0,other,34,2,0,1,single,0.0,0.0,0.0,0.0,0.0,1.0
58325.0,1,-3.23,1,0,0,0,0,caucasian,34,3,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
61605.0,9,-2.78,2,1,0,1,0,african-american,34,16,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
52097.0,1,-2.89,2,0,0,0,0,african-american,34,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
7663.0,6,-1.69,6,0,0,0,0,african-american,34,5,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
55377.0,7,-1.64,6,1,0,0,0,african-american,34,12,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
54165.0,8,-1.0,8,1,1,1,0,african-american,34,11,4,0,single,0.0,0.0,0.0,0.0,0.0,0.0
55799.0,7,-1.71,6,0,0,0,0,african-american,34,3,0,0,other,1.0,0.0,0.0,0.0,0.0,0.0
31989.0,9,-1.07,8,0,0,0,1,african-american,34,14,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
54075.0,1,-2.83,2,0,0,0,0,african-american,34,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
52370.0,7,-1.2,8,1,0,1,0,african-american,34,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
52480.0,3,-2.68,2,1,1,0,1,african-american,34,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
61155.0,7,-1.6,6,0,0,0,0,caucasian,34,15,1,0,single,0.0,0.0,0.0,1.0,0.0,0.0
62039.0,1,-2.79,2,0,0,0,0,african-american,34,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
54341.0,1,-3.04,1,0,0,0,0,african-american,34,3,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
44324.0,7,-2.55,3,1,0,0,0,african-american,34,8,0,1,significant other,0.0,0.0,1.0,0.0,0.0,0.0
33964.0,7,-1.7,6,1,1,1,0,african-american,34,19,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
54046.0,2,-3.01,1,1,1,1,0,african-american,34,4,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
55065.0,3,-2.74,2,1,0,1,1,caucasian,34,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
53450.0,1,-3.25,1,1,1,1,0,african-american,34,0,0,1,significant other,0.0,0.0,1.0,0.0,0.0,0.0
58541.0,4,-2.98,1,0,0,0,0,african-american,34,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
58884.0,4,-2.8,2,0,0,0,1,caucasian,34,4,0,1,significant other,0.0,0.0,1.0,1.0,0.0,0.0
7342.0,10,-0.57,10,1,1,1,0,african-american,34,21,1,1,significant other,0.0,0.0,1.0,0.0,0.0,0.0
49263.0,3,-3.05,1,1,0,1,0,african-american,34,6,0,0,separated,0.0,1.0,0.0,0.0,0.0,0.0
58122.0,2,-2.74,2,0,0,0,0,other,34,0,0,0,single,0.0,0.0,0.0,0.0,0.0,1.0
61268.0,4,-2.83,2,0,0,0,0,caucasian,34,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
61604.0,1,-3.26,1,1,1,1,1,african-american,34,0,0,1,separated,0.0,1.0,0.0,0.0,0.0,0.0
57691.0,7,-2.29,3,1,1,1,1,african-american,34,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56898.0,5,-2.77,2,0,0,0,0,caucasian,34,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
56954.0,9,-2.37,3,1,0,1,0,african-american,34,6,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
61281.0,2,-2.57,2,0,0,0,0,other,34,3,0,1,single,0.0,0.0,0.0,0.0,0.0,1.0
52895.0,7,-2.65,2,1,0,1,0,african-american,34,22,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56149.0,5,-2.69,2,0,0,0,1,caucasian,34,3,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
59053.0,9,-1.16,8,1,1,1,0,african-american,34,0,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
35022.0,1,-2.74,2,0,0,0,0,african-american,34,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56825.0,5,-2.05,4,0,0,0,0,caucasian,34,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
7970.0,9,-1.37,7,1,0,1,0,african-american,34,27,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
58586.0,7,-2.13,4,0,0,0,0,caucasian,34,8,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
54367.0,3,-2.85,2,0,0,0,1,african-american,34,6,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
28290.0,2,-2.17,4,1,1,1,0,caucasian,34,5,0,1,separated,0.0,1.0,0.0,1.0,0.0,0.0
55276.0,3,-3.01,1,0,0,0,1,hispanic,34,1,0,1,significant other,0.0,0.0,1.0,0.0,1.0,0.0
57135.0,3,-2.97,1,0,0,0,1,caucasian,34,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
32013.0,2,-2.62,2,0,0,0,0,hispanic,34,3,0,1,single,0.0,0.0,0.0,0.0,1.0,0.0
61075.0,1,-3.22,1,0,0,0,0,caucasian,34,5,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
60702.0,1,-3.11,1,0,0,0,1,other,34,0,0,1,significant other,0.0,0.0,1.0,0.0,0.0,1.0
52809.0,4,-2.35,3,1,0,1,0,caucasian,34,3,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
13550.0,8,-2.2,4,1,0,1,0,african-american,34,11,1,0,single,0.0,0.0,0.0,0.0,0.0,0.0
53987.0,3,-2.51,3,1,0,0,1,african-american,34,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
59052.0,1,-2.92,2,0,0,0,0,caucasian,34,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
61461.0,5,-2.5,3,0,0,0,0,caucasian,34,1,0,1,significant other,0.0,0.0,1.0,1.0,0.0,0.0
53864.0,2,-2.28,3,0,0,0,0,hispanic,34,0,0,0,separated,0.0,1.0,0.0,0.0,1.0,0.0
51930.0,6,-2.79,2,1,0,1,1,caucasian,34,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
56775.0,1,-3.29,1,1,0,1,0,hispanic,34,1,0,0,significant other,0.0,0.0,1.0,0.0,1.0,0.0
61443.0,2,-2.7,2,1,0,1,0,other,34,0,0,0,single,0.0,0.0,0.0,0.0,0.0,1.0
54134.0,7,-1.52,6,1,0,1,0,caucasian,34,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
45796.0,7,-2.37,3,0,0,0,0,african-american,34,27,1,1,single,0.0,0.0,0.0,0.0,0.0,0.0
19434.0,8,-2.41,3,1,1,1,0,caucasian,34,13,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
7906.0,9,-0.98,9,1,0,1,0,hispanic,34,14,0,0,single,0.0,0.0,0.0,0.0,1.0,0.0
61272.0,2,-2.83,2,0,0,0,0,caucasian,34,0,0,1,significant other,0.0,0.0,1.0,1.0,0.0,0.0
55328.0,1,-3.29,1,0,0,0,0,african-american,34,1,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
57941.0,1,-2.93,2,0,0,0,0,african-american,34,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
19319.0,6,-1.09,8,1,0,1,0,hispanic,34,17,0,0,single,0.0,0.0,0.0,0.0,1.0,0.0
59377.0,4,-2.09,4,0,0,0,0,african-american,34,5,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
36967.0,3,-2.8,2,1,0,0,0,hispanic,34,2,0,1,significant other,0.0,0.0,1.0,0.0,1.0,0.0
51796.0,2,-2.68,2,1,0,0,0,caucasian,34,5,0,0,significant other,0.0,0.0,1.0,1.0,0.0,0.0
59908.0,1,-3.15,1,1,0,1,0,hispanic,34,4,0,0,single,0.0,0.0,0.0,0.0,1.0,0.0
60703.0,1,-3.23,1,0,0,0,1,african-american,34,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
54996.0,4,-2.89,2,0,0,0,1,hispanic,34,5,0,0,single,0.0,0.0,0.0,0.0,1.0,0.0
52651.0,2,-2.76,2,1,0,1,0,other,34,1,0,1,single,0.0,0.0,0.0,0.0,0.0,1.0
60351.0,10,-0.64,9,0,0,0,0,african-american,34,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57540.0,2,-2.92,2,0,0,0,0,hispanic,34,1,0,0,significant other,0.0,0.0,1.0,0.0,1.0,0.0
56485.0,6,-2.24,3,1,0,1,0,african-american,34,4,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
34280.0,10,-1.34,7,0,0,0,0,african-american,34,8,3,0,single,0.0,0.0,0.0,0.0,0.0,0.0
4584.0,5,-2.28,3,1,0,1,0,african-american,34,7,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51888.0,7,-1.8,5,0,0,0,0,african-american,34,10,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
58091.0,2,-3.08,1,0,0,0,0,african-american,34,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
53991.0,2,-2.76,2,0,0,0,0,african-american,34,4,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
19639.0,6,-1.67,6,1,0,1,0,caucasian,34,16,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
17876.0,10,-1.65,6,1,0,1,0,african-american,34,19,3,0,single,0.0,0.0,0.0,0.0,0.0,0.0
60614.0,3,-2.92,2,1,0,0,0,african-american,34,2,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
4698.0,9,-1.99,4,0,0,0,0,african-american,34,22,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
48511.0,2,-3.19,1,1,0,1,0,caucasian,34,3,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
60540.0,4,-2.11,4,0,0,0,0,caucasian,34,5,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
57079.0,1,-3.09,1,0,0,0,0,hispanic,34,1,0,1,significant other,0.0,0.0,1.0,0.0,1.0,0.0
58228.0,2,-3.13,1,1,0,1,0,caucasian,34,0,0,1,significant other,0.0,0.0,1.0,1.0,0.0,0.0
54965.0,3,-2.63,2,1,1,0,0,caucasian,34,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
54286.0,7,-1.31,7,0,0,0,0,african-american,34,15,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
60968.0,1,-3.21,1,0,0,0,0,caucasian,34,1,0,1,separated,0.0,1.0,0.0,1.0,0.0,0.0
51933.0,1,-3.16,1,1,1,1,0,african-american,34,3,1,0,single,0.0,0.0,0.0,0.0,0.0,0.0
55651.0,1,-2.65,2,0,0,0,1,caucasian,34,1,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
61736.0,3,-2.58,2,0,0,0,0,african-american,34,2,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
51601.0,3,-3.07,1,1,1,1,0,african-american,34,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56103.0,10,-1.88,5,1,0,1,0,african-american,34,9,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
52031.0,9,-1.42,7,0,0,0,0,african-american,34,3,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
51892.0,2,-3.07,1,1,1,0,1,other,34,0,0,0,single,0.0,0.0,0.0,0.0,0.0,1.0
59305.0,1,-2.97,1,0,0,0,0,african-american,34,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51466.0,8,-0.77,9,1,1,1,0,african-american,34,6,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51588.0,3,-2.93,2,0,0,0,1,caucasian,34,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
58533.0,1,-3.17,1,1,0,1,0,caucasian,34,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
16861.0,6,-2.62,2,1,0,1,0,african-american,34,12,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
52229.0,5,-1.9,5,0,0,0,0,caucasian,34,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
57578.0,6,-1.85,5,1,0,1,0,caucasian,34,5,1,0,single,0.0,0.0,0.0,1.0,0.0,0.0
51649.0,1,-2.95,1,0,0,0,0,caucasian,34,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
59905.0,7,-2.26,3,1,0,1,1,caucasian,34,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
53783.0,2,-3.03,1,0,0,0,0,caucasian,34,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
54121.0,6,-2.63,2,1,0,1,0,african-american,34,7,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
43553.0,10,-0.9,9,1,1,1,0,african-american,34,9,2,1,significant other,0.0,0.0,1.0,0.0,0.0,0.0
59991.0,5,-1.96,5,0,0,0,0,caucasian,34,3,1,1,single,0.0,0.0,0.0,1.0,0.0,0.0
56104.0,1,-2.73,2,0,0,0,0,african-american,34,3,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
59698.0,2,-3.04,1,0,0,0,0,other,34,0,0,1,significant other,0.0,0.0,1.0,0.0,0.0,1.0
55428.0,2,-2.87,2,0,0,0,0,african-american,34,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
43541.0,9,-1.39,7,0,0,0,1,african-american,34,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
60862.0,2,-2.98,1,1,0,0,0,african-american,34,2,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
5512.0,6,-1.96,7,0,0,0,0,african-american,34,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
12389.0,1,-3.17,1,0,0,0,0,african-american,34,3,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
61755.0,2,-2.93,2,0,0,0,0,african-american,34,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
11298.0,8,-1.4,7,0,0,0,0,african-american,34,9,1,0,single,0.0,0.0,0.0,0.0,0.0,0.0
52271.0,1,-3.23,1,0,0,0,1,african-american,34,1,0,1,significant other,0.0,0.0,1.0,0.0,0.0,0.0
61038.0,7,-1.96,5,0,0,0,0,african-american,34,12,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
53829.0,2,-3.04,1,0,0,0,0,caucasian,34,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
54750.0,1,-3.1,1,0,0,0,0,caucasian,34,0,0,1,significant other,0.0,0.0,1.0,1.0,0.0,0.0
51290.0,7,-2.59,2,0,0,0,0,african-american,34,5,3,1,single,0.0,0.0,0.0,0.0,0.0,0.0
51054.0,5,-2.41,3,0,0,0,0,african-american,34,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
5745.0,9,-1.56,6,1,0,1,0,african-american,34,16,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51913.0,2,-3.02,1,0,0,0,1,african-american,34,1,0,1,separated,0.0,1.0,0.0,0.0,0.0,0.0
65204.0,2,-3.15,1,1,0,1,1,african-american,34,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
52491.0,7,-2.71,2,0,0,0,0,african-american,34,1,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
31208.0,2,-2.89,2,0,0,0,0,caucasian,34,2,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
56243.0,1,-3.04,1,0,0,0,0,hispanic,34,0,0,1,separated,0.0,1.0,0.0,0.0,1.0,0.0
56094.0,2,-3.03,1,0,0,0,0,other,34,0,0,0,single,0.0,0.0,0.0,0.0,0.0,1.0
61257.0,4,-2.13,4,0,0,0,0,african-american,33,3,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
62232.0,1,-3.21,1,0,0,0,0,caucasian,33,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
52579.0,2,-2.94,2,0,0,0,1,african-american,33,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56230.0,5,-2.18,4,0,0,0,0,african-american,33,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
59282.0,1,-3.21,1,1,0,1,1,caucasian,33,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
52862.0,1,-2.99,1,1,0,1,0,caucasian,33,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
54926.0,1,-3.24,1,1,0,1,0,other,33,2,0,0,significant other,0.0,0.0,1.0,0.0,0.0,1.0
58972.0,8,-1.9,5,0,0,0,0,african-american,33,14,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
58254.0,4,-2.58,2,0,0,0,1,hispanic,33,2,0,1,single,0.0,0.0,0.0,0.0,1.0,0.0
