two_year_recid,sex,age,priors_count,juv_priors_count,c_charge_degree,maritalstatus_other,maritalstatus_separated,maritalstatus_significant other,race_african-american,race_hispanic,race_other
0,0,32,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
0,0,32,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,9,1,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,7,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,32,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,32,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0
1,0,32,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,32,3,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,26,2,0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,32,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,32,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,32,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0
1,0,32,19,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,32,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0
0,0,32,4,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,32,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,12,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,7,4,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,32,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,17,11,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,8,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,32,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,4,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,32,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
1,1,32,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,32,13,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,32,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,10,3,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,5,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,32,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,32,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0
0,0,32,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,32,8,1,1,0.0,0.0,0.0,0.0,1.0,0.0
0,0,32,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,20,2,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,32,4,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,15,1,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,32,2,0,0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,32,4,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,32,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,32,21,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,12,4,1,0.0,0.0,1.0,1.0,0.0,0.0
1,0,32,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,2,1,0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,32,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,1,32,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
0,0,32,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,32,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,8,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,32,6,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,32,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,32,7,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,32,13,1,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,32,19,3,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,32,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,32,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,9,3,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,32,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,32,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,32,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,32,4,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,32,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,32,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,6,2,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,8,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,11,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,0,31,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,8,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,31,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,6,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,5,1,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,8,3,1,0.0,0.0,0.0,0.0,1.0,0.0
0,1,31,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,31,8,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,1,31,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,19,1,0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,31,9,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,1,31,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,15,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,3,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,31,9,0,0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,31,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,5,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,25,3,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,3,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,31,5,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,12,3,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,31,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0
1,0,31,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,9,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,31,2,0,0,0.0,0.0,1.0,0.0,1.0,0.0
1,0,31,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,7,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,10,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,7,1,1,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,6,3,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,31,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0
1,0,31,10,4,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,13,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0
0,0,31,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,1,31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,1,31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,31,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,5,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,31,9,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,1,31,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,15,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,4,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,0,31,7,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,1,31,3,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31,14,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,15,4,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31,14,2,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,8,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,31,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0
0,0,31,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0
1,0,31,6,0,1,0.0,0.0,1.0,0.0,0.0,1.0
1,0,31,5,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,31,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,31,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,8,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,31,10,5,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,19,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,4,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,0,31,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,5,1,1,0.0,0.0,0.0,0.0,0.0,1.0
0,0,31,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
1,0,31,6,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,31,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,9,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,31,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,31,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,15,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,31,5,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,3,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,31,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,12,3,1,0.0,0.0,1.0,1.0,0.0,0.0
0,1,31,10,2,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,9,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
0,0,31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,16,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,31,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,5,1,0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0
1,0,31,3,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0
1,1,31,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,0,31,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,6,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,31,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,4,2,0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,31,6,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,1,31,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0
0,0,31,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,1,31,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,31,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,5,1,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,31,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,31,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,2,0,0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,31,16,4,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
0,1,31,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0
0,0,31,6,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,2,1,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,31,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,31,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,1,31,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,31,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,31,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,8,2,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0
0,0,31,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
0,0,31,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0
0,0,31,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,31,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,9,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,31,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,1,31,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,31,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,30,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,0,30,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,30,11,5,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,7,0,1,0.0,0.0,0.0,0.0,1.0,0.0
0,0,30,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,4,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,0,30,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,30,14,1,0,0.0,0.0,1.0,0.0,1.0,0.0
1,0,30,5,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,10,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,30,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,30,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,30,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,3,0,1,0.0,1.0,0.0,0.0,1.0,0.0
0,0,30,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0
0,0,30,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,5,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,30,14,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,30,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,8,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,7,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,30,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,14,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,30,15,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,30,3,0,1,0.0,0.0,1.0,1.0,0.0,0.0
1,0,30,15,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,30,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0
0,0,30,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0
0,0,30,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,30,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,30,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,30,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,30,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0
1,0,30,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,8,2,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,30,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,30,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,30,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,1,30,15,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,30,11,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,6,0,0,0.0,1.0,0.0,1.0,0.0,0.0
0,0,30,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,9,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,8,1,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,30,10,5,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,4,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,30,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0
0,1,30,4,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,30,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,30,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
